====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./Xfennec-progress,3,23,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not2, 1, true
15, 49, false
19, 89, false
15, 101, false
16, 60, false
17, 60, false
19, 60, false
0, 0, true
0, 0, true
1, 73, false
0, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, false
4, 3, true
3, 3, false
1, 1, true
0, 0, true
0, 0, true
2, 4, true
11, 10, true
11, 6, true
8, 8, true
4, 7, false
6, 16, true
7, 21, false
0, 0, true
1, 24, false
1, 24, false
1, 1, true
3, 27, false
5, 27, false
1, 1, true
0, 0, true
3, 30, false
1, 1, false
2, 1, false
2, 1, false
3, 12, true
2, 12, true
3, 12, true
3, 1, false
2, 2, false
1, 0, false
2, 6, false
0, 0, true
1, 6, false
4, 7, false
4, 3, false
5, 7, false
3, 6, false
3, 0, false
2, 6, false
1, 0, false
2, 0, false
3, 1, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 16, true
1, 16, true
1, 4, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, false
1, 0, false
2, 5, false
1, 6, true
1, 6, true
0, 0, true
0, 0, true
0, 0, true
1, 5, true
0, 0, true
1, 0, false
0, 0, true
0, 0, true
0, 0, true
2, 9, true
1, 6, true
0, 0, true
1, 5, true
3, 8, true
4, 6, false
2, 1, false
0, 0, true
0, 0, true
1, 5, true
1, 3, true
0, 0, true
1, 3, true
1, 5, true
1, 5, true
0, 0, true
0, 0, true
1, 0, false
1, 1, false
2, 5, false
3, 8, true
3, 8, true
0, 0, true
2, 7, true
0, 0, true
1, 15, true
2, 17, true
1, 15, true
1, 1, true
2, 9, true
1, 1, true
1, 7, true
0, 0, true
1, 7, true
0, 0, true
0, 0, true
1, 1, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 1, true
2, 9, true
3, 34, true
2, 18, true
5, 27, true
1, 1, false
1, 0, false
2, 2, false
5, 13, true
5, 13, true
5, 13, true
12, 13, true
14, 13, true
12, 13, true
13, 64, false
10, 64, false
9, 64, false
13, 42, false
18, 43, false
10, 64, false
0, 0, true
0, 0, true
0, 0, true

====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./nelhage-reptyr,8,85,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not2, 3, false
8, 3, false
4, 1, false
0, 0, true
0, 0, true
2, 28, false
7, 28, false
7, 30, false
11, 32, false
0, 0, true
0, 0, true
4, 29, false
3, 7, false
4, 0, true
2, 0, false
2, 3, false
3, 5, false
2, 3, false
5, 29, false
4, 27, false
5, 29, false
5, 34, false
2, 36, false
3, 30, false
2, 7, false
4, 13, false
0, 0, true
28, 60, false
24, 60, false
26, 61, false
2, 14, false
1, 14, false
3, 14, false
4, 37, false
8, 37, false
9, 37, false
12, 14, false
12, 37, false
9, 37, false
1, 0, true
3, 34, false
2, 47, false
3, 33, false
7, 35, false
7, 32, false
9, 50, false
11, 61, false
12, 59, false
1, 0, true
0, 0, true
0, 0, true
2, 0, true
2, 0, false
5, 2, false
7, 0, false
5, 0, false
6, 0, false
0, 0, true
4, 0, false
5, 0, false
7, 11, false
7, 11, false
12, 14, false
1, 0, true
5, 12, false
7, 12, false
6, 12, false
7, 12, false
5, 12, false
1, 0, true
1, 0, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
5, 4, false
5, 1, false
4, 0, false
5, 29, false
7, 29, false
6, 7, false
0, 0, true
0, 0, true
1, 7, false
0, 0, true
0, 0, true
1, 0, true
